1986,     819000,         157.4,           2.9,          17.3,,          19.5,         117.6,       4321.5,         792.6,       3314.0,         214.9 
1987,     809000,         151.2,           4.1,          19.8,,          24.2,         103.1,       4448.2,         806.1,       3404.3,         237.8 
1988,     804000,         123.0,           2.6,          16.8,,          22.6,          81.0,       4144.0,         703.6,       3224.0,         216.4 
1989,     806000,         116.0,           2.9,          18.0,,          17.0,          78.2,       3881.5,         691.7,       2964.3,         225.6 
1990,     799065,         159.3,           4.9,          24.4,,          21.7,         108.4,       4342.8,         709.1,       3391.2,         242.5 
1991,     808000,         139.9,           2.6,          19.8,,          18.6,          98.9,       3508.3,         523.6,       2778.3,         206.3 
1992,     824000,         169.9,           2.9,          25.5,,          26.9,         114.6,       4426.2,         643.9,       3548.9,         233.4 
1993,     839000,         177.5,           3.0,          27.9,,          32.4,         114.2,       4612.5,         714.2,       3652.1,         246.2 
1994,     856000,         177.1,           3.3,          27.2,,          32.7,         113.9,       4841.7,         721.7,       3833.8,         286.2 
1995,     870000,         171.4,           4.0,          26.6,,          29.1,         111.7,       4626.0,         581.6,       3769.8,         274.6 
1996,     879000,         161.0,           3.9,          27.1,,          29.7,         100.3,       4332.7,         558.4,       3518.5,         255.7 
1997,     879000,         132.1,           4.8,          19.5,,          20.4,          87.5,       4276.7,         569.1,       3459.7,         247.9 
1998,     880000,         204.2,           2.0,          26.7,,          26.4,         149.1,       4155.0,         519.9,       3402.3,         232.8 
1999,     882779,         236.8,           2.5,          33.2,,          27.1,         174.0,       3296.7,         439.1,       2645.4,         212.3 
2000,     902195,         311.1,           2.2,          34.1,,          22.5,         252.3,       3568.9,         437.4,       2957.0,         210.2 
2001,     905382,         352.0,           3.8,          20.8,,          25.4,         302.1,       3332.8,         405.4,       2726.4,         201.1 
2002,     910372,         351.2,           1.8,          26.0,,          31.1,         292.3,       3158.2,         361.3,       2601.0,         195.9 
2003,     918157,         365.0,           3.3,          26.8,,          32.5,         302.5,       3096.2,         405.4,       2483.2,         207.6 
2004,     926920,         293.8,           3.2,          29.5,,          25.1,         235.9,       2936.1,         379.2,       2382.3,         174.6 
2005,     934737,         282.0,           1.9,          32.2,,          18.9,         228.7,       3146.0,         389.6,       2546.0,         211.0 
2006,     944632,         377.3,           3.5,          36.8,,          24.7,         312.3,       2856.8,         357.8,       2292.9,         206.1 
2007,     957861,         379.8,           2.8,          37.9,,          24.3,         314.8,       2906.2,         362.9,       2329.7,         213.6 
2008,     967440,         311.4,           4.1,          37.0,,          21.1,         249.2,       2718.5,         381.3,       2153.5,         183.7 
2009,     974989,         287.0,           3.3,          36.6,,          23.4,         223.7,       2546.3,         378.1,       2002.9,         165.3 
2010,     990958,         275.8,           2.5,          33.5,,          15.5,         224.2,       2564.1,         372.6,       2035.0,         156.5 
2011,     997667,         276.1,           2.9,          36.7,,          17.1,         219.4,       2394.1,         335.5,       1913.4,         145.2 
2012,   1005494,         278.8,           2.9,          39.0,,          20.1,         216.8,       2595.9,         389.9,       2037.2,         168.9 
2013,   1014864,         288.1,           2.3,          37.6,          46.0,          21.4,         218.5,       2581.1,         406.2,       1989.6,         185.3 
2014,   1023579,         323.7,           3.6,          42.0,          52.9,          19.8,         247.4,       2472.9,         351.2,       1922.1,         199.6 


		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
		,Notes:,National or state offense totals are based on data from all reporting agencies and estimates for unreported areas.

"           Rates are the number of reported offenses per 100,000 population"  
 
,,"Montana - "
 
,,"The state UCR Program was unable to provide complete 1994 offense figures in accordance with UCR guidelines.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the Mountain Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.  " 
,,"The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  State estimates were computed by updating the previous valid annual totals using the 1994 versus 1995 percent changes for the Mountain Division." 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Montana is categorized were applied to the valid 1995 state total to generate the 1996 state total. " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Montana is categorized were applied to the valid 1996 state total to effect the 1997 state total. " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Montana is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Montana, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Montana is located." 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Montana, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Montana is located." 
,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data." 

"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 22 2019 
